
---------- Begin Simulation Statistics ----------
final_tick                                   36019125                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  64469                       # Simulator instruction rate (inst/s)
host_mem_usage                                 653560                       # Number of bytes of host memory used
host_op_rate                                   125103                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     0.12                       # Real time elapsed on the host
host_tick_rate                              290168038                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                        7992                       # Number of instructions simulated
sim_ops                                         15527                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000036                       # Number of seconds simulated
sim_ticks                                    36019125                       # Number of ticks simulated
system.cpu.cc_regfile_reads                     10460                       # number of cc regfile reads
system.cpu.cc_regfile_writes                     6836                       # number of cc regfile writes
system.cpu.committedInsts                        7992                       # Number of Instructions Simulated
system.cpu.committedOps                         15527                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               8.924675                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         8.924675                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      1509                       # number of floating regfile reads
system.cpu.fp_regfile_writes                      700                       # number of floating regfile writes
system.cpu.idleCycles                           37084                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                  674                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                     2316                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.338320                       # Inst execution rate
system.cpu.iew.exec_refs                         4722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                       2141                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                    2625                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                  2986                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                  1                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                33                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts                 2570                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts               27737                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                  2581                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts               865                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts                 24131                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     18                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  1320                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                    597                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  1341                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             11                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect          631                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect             43                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                     23762                       # num instructions consuming a value
system.cpu.iew.wb_count                         23447                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.666148                       # average fanout of values written-back
system.cpu.iew.wb_producers                     15829                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.328730                       # insts written-back per cycle
system.cpu.iew.wb_sent                          23782                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                    32076                       # number of integer regfile reads
system.cpu.int_regfile_writes                   17950                       # number of integer regfile writes
system.cpu.ipc                               0.112049                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.112049                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     80.04% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead                 2714     10.86%     90.90% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite                1692      6.77%     97.67% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead              54      0.22%     97.88% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite            529      2.12%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total                  24996                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                    1302                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                2587                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses         1264                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes               1455                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                         303                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.012122                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                     224     73.93%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     73.93% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                     11      3.63%     77.56% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     77.56% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      1      0.33%     77.89% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     2      0.66%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     78.55% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                     34     11.22%     89.77% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    22      7.26%     97.03% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 2      0.66%     97.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                7      2.31%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses                  23238                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads              82001                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses        22183                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes             38496                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                      27734                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                     24996                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                   3                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined           12204                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued                51                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved              3                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined        13566                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples         34242                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.729981                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.687074                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0               26840     78.38%     78.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1                1814      5.30%     83.68% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2                1361      3.97%     87.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3                 997      2.91%     90.57% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4                 964      2.82%     93.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                 888      2.59%     95.98% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                 711      2.08%     98.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                 429      1.25%     99.30% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                 238      0.70%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total           34242                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.350447                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads                24                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores                3                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads                 2986                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores                2570                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                   10365                       # number of misc regfile reads
system.cpu.numCycles                            71326                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             296                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    10                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests            3                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests           694                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests           31                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops           29                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests          733                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops             29                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                    3884                       # Number of BP lookups
system.cpu.branchPred.condPredicted              2693                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect               657                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups                 1782                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                    1048                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             58.810325                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                     294                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups             282                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                 12                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              270                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted           90                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts           11994                       # The number of squashed insts skipped by commit
system.cpu.commit.branchMispredicts               575                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples        32295                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.480786                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.414431                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0           27287     84.49%     84.49% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1            1503      4.65%     89.15% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2             963      2.98%     92.13% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3             950      2.94%     95.07% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4             532      1.65%     96.72% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5             319      0.99%     97.71% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6             151      0.47%     98.17% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7             101      0.31%     98.49% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8             489      1.51%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total        32295                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted                 7992                       # Number of instructions committed
system.cpu.commit.opsCommitted                  15527                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                        3062                       # Number of memory references committed
system.cpu.commit.loads                          1477                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           0                       # Number of memory barriers committed
system.cpu.commit.branches                       1652                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                       1133                       # Number of committed floating point instructions.
system.cpu.commit.integer                       14787                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                   143                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          279      1.80%      1.80% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu        11670     75.16%     76.96% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult            5      0.03%     76.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           21      0.14%     77.12% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd          135      0.87%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     77.99% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu           94      0.61%     78.60% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     78.60% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt           46      0.30%     78.89% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          215      1.38%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     80.28% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     80.28% # Class of committed instruction
